WARNING:root:The OGB package is out of date. Your version is 1.3.5, while the latest version is 1.3.6.
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:157: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: AdaptiveHeunSolver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.weight
torch.Size([128, 500])
m1.bias
torch.Size([128])
m2.weight
torch.Size([3, 128])
m2.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
Epoch: 001, Runtime 1.635079, Loss 1.099106, forward nfe 20, backward nfe 10, Train: 0.4167, Val: 0.4062, Test: 0.3879, Best time: 2.0000
Epoch: 145, Runtime 0.367703, Loss 0.069291, forward nfe 7790, backward nfe 1380, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 146, Runtime 0.399545, Loss 0.088232, forward nfe 7842, backward nfe 1390, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 147, Runtime 0.433439, Loss 0.089018, forward nfe 7894, backward nfe 1400, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 148, Runtime 0.391001, Loss 0.117321, forward nfe 7946, backward nfe 1410, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 149, Runtime 0.383609, Loss 0.094824, forward nfe 7998, backward nfe 1420, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 150, Runtime 0.398852, Loss 0.068987, forward nfe 8050, backward nfe 1430, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 151, Runtime 0.389411, Loss 0.053717, forward nfe 8102, backward nfe 1440, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 152, Runtime 0.380466, Loss 0.078026, forward nfe 8154, backward nfe 1450, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 153, Runtime 0.384159, Loss 0.071375, forward nfe 8206, backward nfe 1460, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 154, Runtime 0.407083, Loss 0.060540, forward nfe 8258, backward nfe 1470, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 155, Runtime 0.431609, Loss 0.064810, forward nfe 8310, backward nfe 1480, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 156, Runtime 0.380357, Loss 0.110022, forward nfe 8362, backward nfe 1490, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 157, Runtime 0.336856, Loss 0.079786, forward nfe 8414, backward nfe 1500, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 158, Runtime 0.380348, Loss 0.083789, forward nfe 8466, backward nfe 1510, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 159, Runtime 0.447312, Loss 0.073250, forward nfe 8518, backward nfe 1520, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 160, Runtime 0.472709, Loss 0.072394, forward nfe 8570, backward nfe 1530, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 161, Runtime 0.362422, Loss 0.136289, forward nfe 8622, backward nfe 1540, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 162, Runtime 0.344626, Loss 0.065231, forward nfe 8674, backward nfe 1550, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 163, Runtime 0.394983, Loss 0.038044, forward nfe 8726, backward nfe 1560, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 164, Runtime 0.406056, Loss 0.087574, forward nfe 8778, backward nfe 1570, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 165, Runtime 0.417760, Loss 0.062707, forward nfe 8830, backward nfe 1580, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 166, Runtime 0.384156, Loss 0.113699, forward nfe 8882, backward nfe 1590, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 167, Runtime 0.378981, Loss 0.064252, forward nfe 8934, backward nfe 1600, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 168, Runtime 0.383738, Loss 0.060177, forward nfe 8986, backward nfe 1610, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 169, Runtime 0.416392, Loss 0.079526, forward nfe 9038, backward nfe 1620, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 170, Runtime 0.390397, Loss 0.066110, forward nfe 9090, backward nfe 1630, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 171, Runtime 0.377830, Loss 0.075789, forward nfe 9142, backward nfe 1640, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 172, Runtime 0.424004, Loss 0.069739, forward nfe 9194, backward nfe 1650, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 173, Runtime 0.406542, Loss 0.080884, forward nfe 9246, backward nfe 1660, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 174, Runtime 0.372346, Loss 0.078686, forward nfe 9298, backward nfe 1670, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 175, Runtime 0.357823, Loss 0.090549, forward nfe 9350, backward nfe 1680, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 176, Runtime 0.406411, Loss 0.076657, forward nfe 9402, backward nfe 1690, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 177, Runtime 0.428977, Loss 0.066205, forward nfe 9454, backward nfe 1700, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 178, Runtime 0.438241, Loss 0.078083, forward nfe 9506, backward nfe 1710, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 179, Runtime 0.341089, Loss 0.073362, forward nfe 9558, backward nfe 1720, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 180, Runtime 0.360570, Loss 0.082564, forward nfe 9610, backward nfe 1730, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 181, Runtime 0.396503, Loss 0.065809, forward nfe 9662, backward nfe 1740, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 182, Runtime 0.428242, Loss 0.065885, forward nfe 9714, backward nfe 1750, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 183, Runtime 0.418543, Loss 0.075147, forward nfe 9766, backward nfe 1760, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 184, Runtime 0.370162, Loss 0.060243, forward nfe 9818, backward nfe 1770, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 185, Runtime 0.390981, Loss 0.049606, forward nfe 9870, backward nfe 1780, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 186, Runtime 0.393695, Loss 0.078019, forward nfe 9922, backward nfe 1790, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 187, Runtime 0.454601, Loss 0.042616, forward nfe 9974, backward nfe 1800, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 188, Runtime 0.370927, Loss 0.080742, forward nfe 10026, backward nfe 1810, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 189, Runtime 0.404796, Loss 0.034748, forward nfe 10078, backward nfe 1820, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 190, Runtime 0.395829, Loss 0.049816, forward nfe 10130, backward nfe 1830, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 191, Runtime 0.417870, Loss 0.062467, forward nfe 10182, backward nfe 1840, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 192, Runtime 0.373106, Loss 0.060481, forward nfe 10234, backward nfe 1850, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 193, Runtime 0.394436, Loss 0.066557, forward nfe 10286, backward nfe 1860, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 194, Runtime 0.428845, Loss 0.097974, forward nfe 10338, backward nfe 1870, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 195, Runtime 0.432239, Loss 0.048269, forward nfe 10390, backward nfe 1880, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 196, Runtime 0.371881, Loss 0.101367, forward nfe 10442, backward nfe 1890, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 197, Runtime 0.348557, Loss 0.051981, forward nfe 10494, backward nfe 1900, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 198, Runtime 0.383714, Loss 0.078623, forward nfe 10546, backward nfe 1910, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
Epoch: 199, Runtime 0.412254, Loss 0.082548, forward nfe 10598, backward nfe 1920, Train: 1.0000, Val: 0.7806, Test: 0.7707, Best time: 2.0000
best val accuracy 0.780556 with test accuracy 0.770654 at epoch 40 and best time 2.000000
pre 0.781659 rec 0.770654 f1 0.768543
WARNING:root:The OGB package is out of date. Your version is 1.3.5, while the latest version is 1.3.6.
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:157: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: AdaptiveHeunSolver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.weight
torch.Size([128, 500])
m1.bias
torch.Size([128])
m2.weight
torch.Size([3, 128])
m2.bias
torch.Size([3])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([128, 128])
odeblock.odefunc.d
torch.Size([128])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([128, 128])
odeblock.reg_odefunc.odefunc.d
torch.Size([128])
Epoch: 001, Runtime 1.521158, Loss 1.099450, forward nfe 26, backward nfe 12, Train: 0.4333, Val: 0.3243, Test: 0.3444, Best time: 4.0000
Epoch: 002, Runtime 0.546997, Loss 1.086533, forward nfe 108, backward nfe 24, Train: 0.6333, Val: 0.5569, Test: 0.5455, Best time: 4.0000
Epoch: 003, Runtime 0.566416, Loss 1.071160, forward nfe 190, backward nfe 38, Train: 0.7333, Val: 0.6868, Test: 0.6832, Best time: 4.0000
Epoch: 004, Runtime 0.567912, Loss 1.052421, forward nfe 272, backward nfe 52, Train: 0.8333, Val: 0.7299, Test: 0.7316, Best time: 4.0000
Epoch: 005, Runtime 0.563585, Loss 1.030770, forward nfe 354, backward nfe 65, Train: 0.8333, Val: 0.7299, Test: 0.7316, Best time: 4.0000
Epoch: 006, Runtime 0.573672, Loss 1.004935, forward nfe 436, backward nfe 79, Train: 0.9000, Val: 0.7368, Test: 0.7450, Best time: 4.0000
Epoch: 007, Runtime 0.647210, Loss 0.975751, forward nfe 518, backward nfe 94, Train: 0.9000, Val: 0.7389, Test: 0.7463, Best time: 4.0000
Epoch: 008, Runtime 0.638574, Loss 0.936360, forward nfe 600, backward nfe 109, Train: 0.9000, Val: 0.7389, Test: 0.7463, Best time: 4.0000
Epoch: 009, Runtime 0.623243, Loss 0.900470, forward nfe 682, backward nfe 126, Train: 0.9000, Val: 0.7389, Test: 0.7463, Best time: 4.0000
Epoch: 010, Runtime 0.627083, Loss 0.862626, forward nfe 764, backward nfe 143, Train: 0.8833, Val: 0.7438, Test: 0.7480, Best time: 4.0000
Epoch: 011, Runtime 0.644523, Loss 0.839382, forward nfe 846, backward nfe 161, Train: 0.8833, Val: 0.7479, Test: 0.7481, Best time: 4.0000
Epoch: 012, Runtime 0.667004, Loss 0.773568, forward nfe 928, backward nfe 180, Train: 0.8833, Val: 0.7493, Test: 0.7484, Best time: 4.0000
Epoch: 013, Runtime 0.590937, Loss 0.713378, forward nfe 1004, backward nfe 199, Train: 0.8833, Val: 0.7493, Test: 0.7484, Best time: 4.0000
Epoch: 014, Runtime 0.757483, Loss 0.683052, forward nfe 1080, backward nfe 219, Train: 0.8833, Val: 0.7500, Test: 0.7514, Best time: 4.0000
Epoch: 015, Runtime 0.617737, Loss 0.655201, forward nfe 1156, backward nfe 238, Train: 0.8833, Val: 0.7507, Test: 0.7525, Best time: 4.0000
Epoch: 016, Runtime 0.673936, Loss 0.587630, forward nfe 1232, backward nfe 259, Train: 0.9000, Val: 0.7528, Test: 0.7534, Best time: 4.0000
Epoch: 017, Runtime 0.742143, Loss 0.552668, forward nfe 1308, backward nfe 278, Train: 0.9167, Val: 0.7549, Test: 0.7554, Best time: 4.0000
Epoch: 018, Runtime 0.591572, Loss 0.505914, forward nfe 1384, backward nfe 299, Train: 0.9167, Val: 0.7562, Test: 0.7584, Best time: 4.0000
Epoch: 019, Runtime 0.731691, Loss 0.431152, forward nfe 1460, backward nfe 319, Train: 0.9167, Val: 0.7604, Test: 0.7579, Best time: 4.0000
Epoch: 020, Runtime 0.695667, Loss 0.409437, forward nfe 1536, backward nfe 338, Train: 0.9167, Val: 0.7604, Test: 0.7579, Best time: 4.0000
Epoch: 021, Runtime 0.623708, Loss 0.397318, forward nfe 1612, backward nfe 358, Train: 0.9167, Val: 0.7604, Test: 0.7579, Best time: 4.0000
Epoch: 022, Runtime 0.774921, Loss 0.338957, forward nfe 1688, backward nfe 378, Train: 0.9167, Val: 0.7604, Test: 0.7579, Best time: 4.0000
Epoch: 023, Runtime 0.585772, Loss 0.341150, forward nfe 1764, backward nfe 396, Train: 0.9167, Val: 0.7604, Test: 0.7579, Best time: 4.0000
Epoch: 024, Runtime 0.644028, Loss 0.321162, forward nfe 1840, backward nfe 415, Train: 0.9000, Val: 0.7639, Test: 0.7601, Best time: 4.0000
Epoch: 025, Runtime 0.716789, Loss 0.276888, forward nfe 1916, backward nfe 434, Train: 0.9167, Val: 0.7646, Test: 0.7623, Best time: 4.0000
Epoch: 026, Runtime 0.583749, Loss 0.247657, forward nfe 1992, backward nfe 452, Train: 0.9167, Val: 0.7646, Test: 0.7623, Best time: 4.0000
Epoch: 027, Runtime 0.663602, Loss 0.240008, forward nfe 2068, backward nfe 470, Train: 0.9167, Val: 0.7646, Test: 0.7623, Best time: 4.0000
Epoch: 028, Runtime 0.647758, Loss 0.239284, forward nfe 2144, backward nfe 487, Train: 0.9667, Val: 0.7653, Test: 0.7648, Best time: 4.0000
Epoch: 029, Runtime 0.593092, Loss 0.233745, forward nfe 2220, backward nfe 505, Train: 0.9667, Val: 0.7681, Test: 0.7663, Best time: 4.0000
Epoch: 030, Runtime 0.630345, Loss 0.200263, forward nfe 2296, backward nfe 522, Train: 0.9667, Val: 0.7729, Test: 0.7689, Best time: 4.0000
Epoch: 031, Runtime 0.614476, Loss 0.253139, forward nfe 2372, backward nfe 538, Train: 0.9833, Val: 0.7743, Test: 0.7736, Best time: 4.0000
Epoch: 032, Runtime 0.574488, Loss 0.173675, forward nfe 2448, backward nfe 553, Train: 0.9833, Val: 0.7743, Test: 0.7736, Best time: 4.0000
Epoch: 033, Runtime 0.604645, Loss 0.211756, forward nfe 2524, backward nfe 568, Train: 0.9833, Val: 0.7757, Test: 0.7730, Best time: 4.0000
Epoch: 034, Runtime 0.600507, Loss 0.200807, forward nfe 2606, backward nfe 584, Train: 0.9833, Val: 0.7757, Test: 0.7730, Best time: 4.0000
Epoch: 035, Runtime 0.658355, Loss 0.223713, forward nfe 2688, backward nfe 600, Train: 0.9833, Val: 0.7757, Test: 0.7730, Best time: 4.0000
Epoch: 036, Runtime 0.568295, Loss 0.181099, forward nfe 2770, backward nfe 614, Train: 0.9833, Val: 0.7757, Test: 0.7730, Best time: 4.0000
Epoch: 037, Runtime 0.589190, Loss 0.143083, forward nfe 2852, backward nfe 630, Train: 1.0000, Val: 0.7792, Test: 0.7773, Best time: 4.0000
Epoch: 038, Runtime 0.668417, Loss 0.155804, forward nfe 2934, backward nfe 644, Train: 0.9833, Val: 0.7812, Test: 0.7791, Best time: 4.0000
Epoch: 039, Runtime 0.563925, Loss 0.179913, forward nfe 3016, backward nfe 658, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 040, Runtime 0.577139, Loss 0.206469, forward nfe 3098, backward nfe 674, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 041, Runtime 0.645350, Loss 0.251622, forward nfe 3180, backward nfe 688, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 042, Runtime 0.590171, Loss 0.161761, forward nfe 3262, backward nfe 702, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 043, Runtime 0.519423, Loss 0.155966, forward nfe 3344, backward nfe 716, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 044, Runtime 0.618915, Loss 0.158726, forward nfe 3426, backward nfe 729, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 045, Runtime 0.646161, Loss 0.156879, forward nfe 3508, backward nfe 743, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 046, Runtime 0.478406, Loss 0.196535, forward nfe 3590, backward nfe 756, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 047, Runtime 0.579674, Loss 0.229418, forward nfe 3672, backward nfe 768, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 048, Runtime 0.612652, Loss 0.143587, forward nfe 3754, backward nfe 782, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 049, Runtime 0.483714, Loss 0.128953, forward nfe 3824, backward nfe 795, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 050, Runtime 0.479197, Loss 0.156106, forward nfe 3894, backward nfe 807, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 051, Runtime 0.585174, Loss 0.145304, forward nfe 3964, backward nfe 820, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 052, Runtime 0.576337, Loss 0.098967, forward nfe 4034, backward nfe 834, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 053, Runtime 0.470840, Loss 0.131307, forward nfe 4104, backward nfe 847, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 054, Runtime 0.526743, Loss 0.154811, forward nfe 4174, backward nfe 860, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 055, Runtime 0.560331, Loss 0.186157, forward nfe 4244, backward nfe 872, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 056, Runtime 0.514463, Loss 0.126261, forward nfe 4314, backward nfe 884, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 057, Runtime 0.510237, Loss 0.148306, forward nfe 4384, backward nfe 895, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 058, Runtime 0.625700, Loss 0.108546, forward nfe 4454, backward nfe 907, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 059, Runtime 0.458990, Loss 0.091665, forward nfe 4524, backward nfe 919, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 060, Runtime 0.462019, Loss 0.101508, forward nfe 4594, backward nfe 930, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 061, Runtime 0.530678, Loss 0.132923, forward nfe 4658, backward nfe 943, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 062, Runtime 0.495157, Loss 0.093899, forward nfe 4722, backward nfe 956, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 063, Runtime 0.473146, Loss 0.137273, forward nfe 4786, backward nfe 968, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 064, Runtime 0.479871, Loss 0.119641, forward nfe 4850, backward nfe 979, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 065, Runtime 0.482854, Loss 0.110740, forward nfe 4914, backward nfe 991, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 066, Runtime 0.449456, Loss 0.119640, forward nfe 4978, backward nfe 1002, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 067, Runtime 0.521622, Loss 0.119583, forward nfe 5042, backward nfe 1014, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 068, Runtime 0.505216, Loss 0.142318, forward nfe 5106, backward nfe 1026, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 069, Runtime 0.468126, Loss 0.153388, forward nfe 5170, backward nfe 1038, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 070, Runtime 0.437948, Loss 0.082740, forward nfe 5234, backward nfe 1049, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 071, Runtime 0.551923, Loss 0.106541, forward nfe 5298, backward nfe 1059, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 072, Runtime 0.518597, Loss 0.097081, forward nfe 5368, backward nfe 1070, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 073, Runtime 0.447178, Loss 0.127477, forward nfe 5438, backward nfe 1081, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 074, Runtime 0.490913, Loss 0.094710, forward nfe 5508, backward nfe 1092, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 075, Runtime 0.564952, Loss 0.123787, forward nfe 5578, backward nfe 1103, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 076, Runtime 0.514805, Loss 0.088021, forward nfe 5648, backward nfe 1114, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 077, Runtime 0.424084, Loss 0.101544, forward nfe 5718, backward nfe 1124, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 078, Runtime 0.444623, Loss 0.126177, forward nfe 5788, backward nfe 1136, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 079, Runtime 0.507680, Loss 0.173620, forward nfe 5846, backward nfe 1147, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 080, Runtime 0.490670, Loss 0.147579, forward nfe 5904, backward nfe 1159, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 081, Runtime 0.386894, Loss 0.104498, forward nfe 5962, backward nfe 1170, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 082, Runtime 0.441380, Loss 0.123267, forward nfe 6020, backward nfe 1181, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 083, Runtime 0.486793, Loss 0.103617, forward nfe 6078, backward nfe 1191, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 084, Runtime 0.448576, Loss 0.089614, forward nfe 6136, backward nfe 1202, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 085, Runtime 0.391027, Loss 0.119841, forward nfe 6194, backward nfe 1212, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 086, Runtime 0.417090, Loss 0.152628, forward nfe 6252, backward nfe 1223, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 087, Runtime 0.448077, Loss 0.100158, forward nfe 6310, backward nfe 1233, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
Epoch: 088, Runtime 0.412850, Loss 0.089300, forward nfe 6368, backward nfe 1244, Train: 0.9833, Val: 0.7833, Test: 0.7794, Best time: 4.0000
