WARNING:root:The OGB package is out of date. Your version is 1.3.5, while the latest version is 1.3.6.
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:157: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.weight
torch.Size([80, 1433])
m1.bias
torch.Size([80])
m2.weight
torch.Size([7, 80])
m2.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
Epoch: 001, Runtime 1.067596, Loss 1.947999, forward nfe 20, backward nfe 0, Train: 0.2571, Val: 0.1007, Test: 0.1137, Best time: 2.0000
Epoch: 038, Runtime 0.131493, Loss 0.090648, forward nfe 3084, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 039, Runtime 0.119101, Loss 0.072582, forward nfe 3160, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 040, Runtime 0.133919, Loss 0.071418, forward nfe 3236, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 041, Runtime 0.108042, Loss 0.061583, forward nfe 3312, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 042, Runtime 0.103988, Loss 0.074485, forward nfe 3388, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 043, Runtime 0.084921, Loss 0.064601, forward nfe 3464, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 044, Runtime 0.089649, Loss 0.088421, forward nfe 3534, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 045, Runtime 0.084008, Loss 0.093132, forward nfe 3604, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 046, Runtime 0.087550, Loss 0.069627, forward nfe 3674, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 047, Runtime 0.132697, Loss 0.095373, forward nfe 3744, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 048, Runtime 0.136874, Loss 0.075786, forward nfe 3814, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 049, Runtime 0.136727, Loss 0.097776, forward nfe 3884, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 050, Runtime 0.101700, Loss 0.096446, forward nfe 3954, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 051, Runtime 0.130140, Loss 0.070059, forward nfe 4024, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 052, Runtime 0.104177, Loss 0.084069, forward nfe 4094, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 053, Runtime 0.135625, Loss 0.066039, forward nfe 4164, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 054, Runtime 0.112387, Loss 0.058540, forward nfe 4234, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 055, Runtime 0.122709, Loss 0.083473, forward nfe 4304, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 056, Runtime 0.133987, Loss 0.068476, forward nfe 4374, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 057, Runtime 0.103193, Loss 0.111160, forward nfe 4444, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 058, Runtime 0.099607, Loss 0.058070, forward nfe 4514, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 059, Runtime 0.120191, Loss 0.067323, forward nfe 4584, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 060, Runtime 0.092302, Loss 0.075321, forward nfe 4654, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 061, Runtime 0.128687, Loss 0.088694, forward nfe 4724, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 062, Runtime 0.096907, Loss 0.078331, forward nfe 4794, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 063, Runtime 0.096814, Loss 0.074299, forward nfe 4864, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 064, Runtime 0.131302, Loss 0.076329, forward nfe 4934, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 065, Runtime 0.142333, Loss 0.094274, forward nfe 5004, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 066, Runtime 0.129427, Loss 0.078846, forward nfe 5074, backward nfe 0, Train: 0.9714, Val: 0.8007, Test: 0.8132, Best time: 4.0000
Epoch: 067, Runtime 0.102377, Loss 0.072285, forward nfe 5144, backward nfe 0, Train: 0.9929, Val: 0.8044, Test: 0.8274, Best time: 4.0000
Epoch: 068, Runtime 0.102691, Loss 0.080787, forward nfe 5214, backward nfe 0, Train: 1.0000, Val: 0.8074, Test: 0.8294, Best time: 4.0000
Epoch: 069, Runtime 0.097320, Loss 0.086768, forward nfe 5284, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 070, Runtime 0.133296, Loss 0.083290, forward nfe 5354, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 071, Runtime 0.103630, Loss 0.088339, forward nfe 5424, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 072, Runtime 0.143332, Loss 0.054150, forward nfe 5494, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 073, Runtime 0.152315, Loss 0.086712, forward nfe 5564, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 074, Runtime 0.106229, Loss 0.078930, forward nfe 5634, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 075, Runtime 0.093909, Loss 0.061538, forward nfe 5704, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 076, Runtime 0.132122, Loss 0.072537, forward nfe 5774, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 077, Runtime 0.090401, Loss 0.068914, forward nfe 5844, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 078, Runtime 0.135330, Loss 0.066011, forward nfe 5914, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 079, Runtime 0.101506, Loss 0.054810, forward nfe 5984, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 080, Runtime 0.096244, Loss 0.068527, forward nfe 6054, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 081, Runtime 0.137210, Loss 0.068916, forward nfe 6124, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 082, Runtime 0.139863, Loss 0.075057, forward nfe 6194, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 083, Runtime 0.108850, Loss 0.072439, forward nfe 6264, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 084, Runtime 0.100806, Loss 0.069481, forward nfe 6334, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 085, Runtime 0.096870, Loss 0.057972, forward nfe 6404, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 086, Runtime 0.130197, Loss 0.073175, forward nfe 6474, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 087, Runtime 0.135906, Loss 0.059456, forward nfe 6544, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 088, Runtime 0.139339, Loss 0.103923, forward nfe 6614, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 089, Runtime 0.105483, Loss 0.085245, forward nfe 6684, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 090, Runtime 0.107581, Loss 0.068275, forward nfe 6754, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 091, Runtime 0.092541, Loss 0.049182, forward nfe 6824, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 092, Runtime 0.129622, Loss 0.075922, forward nfe 6894, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 093, Runtime 0.101102, Loss 0.075934, forward nfe 6964, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 094, Runtime 0.125146, Loss 0.089562, forward nfe 7034, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 095, Runtime 0.137549, Loss 0.080637, forward nfe 7104, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 096, Runtime 0.136978, Loss 0.072238, forward nfe 7174, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 097, Runtime 0.102608, Loss 0.090592, forward nfe 7244, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 098, Runtime 0.130552, Loss 0.069219, forward nfe 7314, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
Epoch: 099, Runtime 0.107719, Loss 0.077105, forward nfe 7384, backward nfe 0, Train: 1.0000, Val: 0.8088, Test: 0.8264, Best time: 4.0000
best val accuracy 0.808824 with test accuracy 0.826396 at epoch 69 and best time 4.000000
pre 0.847463 rec 0.826396 f1 0.829059
WARNING:root:The OGB package is out of date. Your version is 1.3.5, while the latest version is 1.3.6.
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torch_geometric/data/in_memory_dataset.py:157: UserWarning: It is not recommended to directly access the internal storage format `data` of an 'InMemoryDataset'. If you are absolutely certain what you are doing, access the internal storage via `InMemoryDataset._data` instead to suppress this warning. Alternatively, you can access stacked individual attributes of every graph via `dataset.{attr_name}`.
  warnings.warn(msg)
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: Dopri5Solver: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
/BAND/USERS/jiaqid/miniconda3/envs/GRAND/lib/python3.10/site-packages/torchdiffeq/_impl/misc.py:11: UserWarning: EarlyStopDopri5: Unexpected arguments {'step_size': 1, 'max_iters': 100}
  warnings.warn('{}: Unexpected arguments {}'.format(solver.__class__.__name__, unused_kwargs))
GNNEarly
m1.weight
torch.Size([80, 1433])
m1.bias
torch.Size([80])
m2.weight
torch.Size([7, 80])
m2.bias
torch.Size([7])
odeblock.odefunc.alpha_train
torch.Size([])
odeblock.odefunc.beta_train
torch.Size([])
odeblock.odefunc.alpha_sc
torch.Size([1])
odeblock.odefunc.beta_sc
torch.Size([1])
odeblock.odefunc.w
torch.Size([80, 80])
odeblock.odefunc.d
torch.Size([80])
odeblock.reg_odefunc.odefunc.alpha_train
torch.Size([])
odeblock.reg_odefunc.odefunc.beta_train
torch.Size([])
odeblock.reg_odefunc.odefunc.alpha_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.beta_sc
torch.Size([1])
odeblock.reg_odefunc.odefunc.w
torch.Size([80, 80])
odeblock.reg_odefunc.odefunc.d
torch.Size([80])
Epoch: 001, Runtime 1.014880, Loss 1.950276, forward nfe 38, backward nfe 0, Train: 0.1857, Val: 0.1169, Test: 0.1178, Best time: 8.0000
Epoch: 002, Runtime 0.156776, Loss 1.861218, forward nfe 144, backward nfe 0, Train: 0.5714, Val: 0.3228, Test: 0.3462, Best time: 8.0000
Epoch: 003, Runtime 0.165945, Loss 1.680926, forward nfe 262, backward nfe 0, Train: 0.8214, Val: 0.5750, Test: 0.5878, Best time: 8.0000
Epoch: 004, Runtime 0.169248, Loss 1.466447, forward nfe 374, backward nfe 0, Train: 0.8714, Val: 0.6993, Test: 0.6985, Best time: 8.0000
Epoch: 005, Runtime 0.163633, Loss 1.206285, forward nfe 486, backward nfe 0, Train: 0.9214, Val: 0.7596, Test: 0.7685, Best time: 8.0000
Epoch: 006, Runtime 0.167572, Loss 0.952562, forward nfe 598, backward nfe 0, Train: 0.9357, Val: 0.7816, Test: 0.8041, Best time: 8.0000
Epoch: 007, Runtime 0.173228, Loss 0.686971, forward nfe 710, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 008, Runtime 0.177262, Loss 0.469721, forward nfe 822, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 009, Runtime 0.188145, Loss 0.344785, forward nfe 934, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 010, Runtime 0.130532, Loss 0.227294, forward nfe 1046, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 011, Runtime 0.125501, Loss 0.162118, forward nfe 1158, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 012, Runtime 0.141126, Loss 0.130357, forward nfe 1270, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 013, Runtime 0.146470, Loss 0.122108, forward nfe 1382, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 014, Runtime 0.144326, Loss 0.084581, forward nfe 1494, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 015, Runtime 0.143915, Loss 0.094563, forward nfe 1606, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 016, Runtime 0.185106, Loss 0.076994, forward nfe 1718, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 017, Runtime 0.136085, Loss 0.069408, forward nfe 1830, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 018, Runtime 0.193901, Loss 0.113742, forward nfe 1942, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 019, Runtime 0.185874, Loss 0.102123, forward nfe 2060, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 020, Runtime 0.184163, Loss 0.118454, forward nfe 2178, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 021, Runtime 0.119655, Loss 0.120257, forward nfe 2296, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 022, Runtime 0.125840, Loss 0.192140, forward nfe 2402, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 023, Runtime 0.176680, Loss 0.177512, forward nfe 2508, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 024, Runtime 0.179899, Loss 0.140280, forward nfe 2614, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 025, Runtime 0.140739, Loss 0.122760, forward nfe 2720, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 026, Runtime 0.142792, Loss 0.155652, forward nfe 2826, backward nfe 0, Train: 0.9571, Val: 0.7934, Test: 0.8142, Best time: 8.0000
Epoch: 027, Runtime 0.129299, Loss 0.145579, forward nfe 2926, backward nfe 0, Train: 0.9857, Val: 0.8037, Test: 0.8365, Best time: 8.0000
Epoch: 028, Runtime 0.161026, Loss 0.133078, forward nfe 3026, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 029, Runtime 0.176597, Loss 0.130636, forward nfe 3126, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 030, Runtime 0.174085, Loss 0.109951, forward nfe 3226, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 031, Runtime 0.165482, Loss 0.119157, forward nfe 3326, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 032, Runtime 0.139973, Loss 0.126742, forward nfe 3426, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 033, Runtime 0.170600, Loss 0.089847, forward nfe 3526, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 034, Runtime 0.118067, Loss 0.135925, forward nfe 3626, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 035, Runtime 0.177222, Loss 0.070423, forward nfe 3726, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 036, Runtime 0.144982, Loss 0.092084, forward nfe 3832, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 037, Runtime 0.165430, Loss 0.078403, forward nfe 3938, backward nfe 0, Train: 0.9857, Val: 0.8088, Test: 0.8386, Best time: 8.0000
Epoch: 038, Runtime 0.138747, Loss 0.071628, forward nfe 4044, backward nfe 0, Train: 0.9857, Val: 0.8118, Test: 0.8234, Best time: 8.0000
Epoch: 039, Runtime 0.168424, Loss 0.105510, forward nfe 4150, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 040, Runtime 0.180038, Loss 0.082943, forward nfe 4256, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 041, Runtime 0.171867, Loss 0.072191, forward nfe 4362, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 042, Runtime 0.180678, Loss 0.102244, forward nfe 4468, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 043, Runtime 0.156972, Loss 0.088842, forward nfe 4574, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 044, Runtime 0.135511, Loss 0.084135, forward nfe 4680, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 045, Runtime 0.130922, Loss 0.078890, forward nfe 4786, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 046, Runtime 0.173124, Loss 0.090971, forward nfe 4892, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 047, Runtime 0.172029, Loss 0.087393, forward nfe 4998, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 048, Runtime 0.119964, Loss 0.102807, forward nfe 5104, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 049, Runtime 0.120985, Loss 0.093177, forward nfe 5210, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 050, Runtime 0.120309, Loss 0.084998, forward nfe 5316, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 051, Runtime 0.117996, Loss 0.082821, forward nfe 5422, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 052, Runtime 0.117543, Loss 0.096798, forward nfe 5528, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 053, Runtime 0.118810, Loss 0.083390, forward nfe 5634, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 054, Runtime 0.112760, Loss 0.094904, forward nfe 5740, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 055, Runtime 0.125218, Loss 0.076336, forward nfe 5846, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 056, Runtime 0.156501, Loss 0.074334, forward nfe 5952, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 057, Runtime 0.170529, Loss 0.071427, forward nfe 6058, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 058, Runtime 0.134740, Loss 0.069502, forward nfe 6164, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 059, Runtime 0.170957, Loss 0.073811, forward nfe 6270, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 060, Runtime 0.124261, Loss 0.073356, forward nfe 6376, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 061, Runtime 0.177447, Loss 0.113978, forward nfe 6482, backward nfe 0, Train: 0.9857, Val: 0.8147, Test: 0.8244, Best time: 8.0000
Epoch: 062, Runtime 0.124444, Loss 0.102380, forward nfe 6588, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 063, Runtime 0.172182, Loss 0.098343, forward nfe 6694, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 064, Runtime 0.170641, Loss 0.086165, forward nfe 6800, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 065, Runtime 0.130927, Loss 0.093848, forward nfe 6906, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 066, Runtime 0.126119, Loss 0.083458, forward nfe 7000, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 067, Runtime 0.123891, Loss 0.108815, forward nfe 7094, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 068, Runtime 0.105646, Loss 0.106472, forward nfe 7188, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 069, Runtime 0.104249, Loss 0.105575, forward nfe 7282, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 070, Runtime 0.105417, Loss 0.113830, forward nfe 7376, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 071, Runtime 0.113660, Loss 0.080012, forward nfe 7470, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 072, Runtime 0.143700, Loss 0.062945, forward nfe 7564, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 073, Runtime 0.116771, Loss 0.089462, forward nfe 7658, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 074, Runtime 0.104832, Loss 0.055635, forward nfe 7752, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 075, Runtime 0.107639, Loss 0.063997, forward nfe 7846, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 076, Runtime 0.104856, Loss 0.064350, forward nfe 7940, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 077, Runtime 0.160054, Loss 0.075456, forward nfe 8034, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 078, Runtime 0.169280, Loss 0.056124, forward nfe 8128, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 079, Runtime 0.110902, Loss 0.089419, forward nfe 8222, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 080, Runtime 0.109079, Loss 0.073229, forward nfe 8316, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 081, Runtime 0.118574, Loss 0.077102, forward nfe 8410, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 082, Runtime 0.109191, Loss 0.071636, forward nfe 8504, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 083, Runtime 0.108519, Loss 0.071798, forward nfe 8598, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 084, Runtime 0.123392, Loss 0.090882, forward nfe 8692, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
Epoch: 085, Runtime 0.161042, Loss 0.117396, forward nfe 8786, backward nfe 0, Train: 0.9857, Val: 0.8213, Test: 0.8274, Best time: 8.0000
